33700,Los Vilos ***Chile ***
33700,Lota ***Chile ***
33700,Mejillones del Sur ***Chile ***
33700,Pabellon ***Chile ***
33700,Papudo ***Chile ***
33765,Patillos ***Chile ***
33700,Pena Blanca ***Chile ***
33782,Penco ***Chile ***
33700,Pisagua ***Chile ***
33700,Puerto Montt ***Chile ***
33770,Punta Arenas ***Chile ***
33700,Punta Patache ***Chile ***
33775,Quintero ***Chile ***
33779,San Antonio ***Chile ***
33780,San Vicente ***Chile ***
33776,Santiago ***Chile ***
33781,Talcahuano ***Chile ***
33700,Taltal ***Chile ***
33788,Tocopilla ***Chile ***
33700,Tome ***Chile ***
33700,Valdivia ***Chile ***
33797,Valparaiso ***Chile ***
57000,All Other Peoples Republic of China Ports ***China (Mainland) ***
57003,Basuo; Dongfang ***China (Mainland) ***
57076,Beihai; Bei Hai ***China (Mainland) ***
57016,Beijiao; Bei Jao ***China (Mainland) ***
57005,Beilun ***China (Mainland) ***
57000,Chang Sha ***China (Mainland) ***
57000,Chenglingji ***China (Mainland) ***
57067,Chiwan ***China (Mainland) ***
57045,Da Chan Bay ***China (Mainland) ***
57017,Dagu/Tanggu ***China (Mainland) ***
57051,Dalian ***China (Mainland) ***
57003,Dongfang ***China (Mainland) ***
57056,Dongguan ***China (Mainland) ***
57044,Fangcheng; Fang Cheng ***China (Mainland) ***
57011,Fuqing ***China (Mainland) ***
57015,Fuzhou ***China (Mainland) ***
57071,Guangzhou ***China (Mainland) ***
57012,Haikou ***China (Mainland) ***
57072,Huangpu ***China (Mainland) ***
57022,Huizhou ***China (Mainland) ***
57000,Huludao; Huludao Gang ***China (Mainland) ***
57000,Jiangmen ***China (Mainland) ***
57080,Jiangyin ***China (Mainland) ***
57000,Jiu Jiang ***China (Mainland) ***
57077,Jiuzhou; Zhuhai ***China (Mainland) ***
57025,Lianyungang ***China (Mainland) ***
57051,Luda ***China (Mainland) ***
57052,Lushun; Lu Shun ***China (Mainland) ***
92008,Military - Guangzhou ***China (Mainland) ***
92007,Military - Hsinhaing ***China (Mainland) ***
92010,Military - Quingdao ***China (Mainland) ***
92009,Military - Tainjin ***China (Mainland) ***
57014,Nanjing; Nan Ching; Nanking ***China (Mainland) ***
57073,Nansha ***China (Mainland) ***
57074,Nantong ***China (Mainland) ***
57020,Ningbo; Ning Bo; Ningpo ***China (Mainland) ***
57047,Qingdao ***China (Mainland) ***
57009,Qinhuangdao Gang; Qinhuangdao; Chin Wang Tao ***China (Mainland) ***
57071,Quanzhou ***China (Mainland) ***
57000,Rongqi ***China (Mainland) ***
57024,Rizhao ***China (Mainland) ***
57035,Shanghai ***China (Mainland) ***
57070,"Shantou, Shan Tou, San Tou ***China (Mainland) ***"
57018,Shekou ***China (Mainland) ***
57000,Shunde ***China (Mainland) ***
57030,Tanjiajing ***China (Mainland) ***
57038,Taicang ***China (Mainland) ***
57043,Tianjin; TianjinXin Gang ***China (Mainland) ***
57000,Weihai; Wei hai ***China (Mainland) ***
57021,Wenzhou; Wenzhow ***China (Mainland) ***
57013,Wuhan; Hankow ***China (Mainland) ***
57000,Wuhu; Wu Hu ***China (Mainland) ***
57069,Xiamen ***China (Mainland) ***
57017,Xingang; Hsinkang ***China (Mainland) ***
57037,Yangshan ***China (Mainland) ***
57055,Yantai; Yentai ***China (Mainland) ***
57078,Yantian ***China (Mainland) ***
57053,Yingkou ***China (Mainland) ***
57075,Zhangjiagang; Tsamkong ***China (Mainland) ***
57075,Zhanjiang; Zhanjiang gang ***China (Mainland) ***
57000,Zhaoqing ***China (Mainland) ***
57019,Zhenjiang ***China (Mainland) ***
57079,Zhongshan ***China (Mainland) ***
57077,Zhuhai ***China (Mainland) ***
58300,All Other China (Taiwan) Ports ***China (Taiwan) ***
58301,Keelung; Chi Lung; Chilung ***China (Taiwan) ***
58312,Hualien ***China (Taiwan) ***
58309,Kaohsiung; Kao Hsiung ***China (Taiwan) ***
58301,Shilong ***China (Taiwan) ***
58302,Su Ao; Suao ***China (Taiwan) ***
58303,Taichung; Tai Chung; ***China (Taiwan) ***
58304,Taipei; Taibei ***China (Taiwan) ***
58305,Tainan; Tai-Nan ***China (Taiwan) ***
58311,Tamsui ***China (Taiwan) ***
30198,All Columbia Amazon Region Ports ***Colombia ***
30199,All Other Colombia West Coast Region Ports ***Colombia ***
30100,All Other Colombian Caribbean Region Ports ***Colombia ***
30104,Barranquilla ***Colombia ***
30151,Buenaventura ***Colombia ***
30107,Cartagena ***Colombia ***
30110,Covenas ***Colombia ***
30130,Isla San Andres ***Colombia ***
30198,Leticia ***Colombia ***
30125,Mamonal ***Colombia ***
30100,Pozos Colorados ***Colombia ***
30121,Puerto Bolivar ***Colombia ***
30131,Puerto Colombia ***Colombia ***
30140,Puerto Drummond ***Colombia ***
30100,Puerto Zuniga ***Colombia ***
30130,San Andres ***Colombia ***
30140,Santa Marta ***Colombia ***
30198,Tarapaca ***Colombia ***
30152,Tumaco ***Colombia ***
30145,Turbo ***Colombia ***
78900,All Comoros Ports ***Comoros ***
78900,"Dzaoudzi, Mayotte Is ***Comoros ***"
78900,Moroni ***Comoros ***
78900,Mutsamudu ***Comoros ***
76300,All Other Congo (Brazzaville) Ports ***Congo (Brazzaville) ***
76345,Djeno Terminal ***Congo (Brazzaville) ***
76350,Pointe Noire ***Congo (Brazzaville) ***
76330,Yombo ***Congo (Brazzaville) ***
77000,76600 All Other Congo (Kinshasha) Ports ***Congo (Kinshasha) ***
76600,Banana ***Congo (Kinshasha) ***
76638,Boma ***Congo (Kinshasha) ***
76637,Matadi ***Congo (Kinshasha) ***
76639,Moanda Terminal ***Congo (Kinshasha) ***
22389,Aguadulce ***Costa Rica ***
22300,All Other Costa Rica Caribbean Region Ports ***Costa Rica ***
22399,All Other Costa Rica West Coast Region Ports ***Costa Rica ***
22361,Caldera ***Costa Rica ***
22399,Coco Islands; Islas de Coco ***Costa Rica ***
22301,Colorado Bar ***Costa Rica ***
22363,Golfito; Puerto Golfito ***Costa Rica ***
22399,Golfo Dulce ***Costa Rica ***
22313,Limon; Puerto Limon ***Costa Rica ***
22315,Moin; Bahia de Moin ***Costa Rica ***
22300,Puerto Vargas ***Costa Rica ***
22386,Punta Morales ***Costa Rica ***
22387,Puntarenas ***Costa Rica ***
22381,Quepos; Punta Quepos ***Costa Rica ***
47998,All Other Croatia Ports ***Croatia ***
47923,Bakar ***Croatia ***
47902,Dubrovnik ***Croatia ***
47906,Dugi Rat ***Croatia ***
47923,Fiume ***Croatia ***
47911,Kardeljevo ***Croatia ***
47931,Kastle Sucurac ***Croatia ***
47905,Novigrad ***Croatia ***
47912,Obrovac ***Croatia ***
47998,Omisalj ***Croatia ***
47911,Ploce ***Croatia ***
47920,Pula; Pola ***Croatia ***
47902,Ragusa ***Croatia ***
47923,Rijeka ***Croatia ***
47925,Sibenik; Shibenik; Sibvenico ***Croatia ***
47931,Solin ***Croatia ***
47931,Spalato ***Croatia ***
47931,Split ***Croatia ***
47923,Susak; Susaka ***Croatia ***
47998,Vranjic ***Croatia ***
47933,Zadar ***Croatia ***
23900,All Other Cuba Ports ***Cuba ***
23900,Antilla ***Cuba ***
23900,Bahia de Nuevitas ***Cuba ***
23900,Bahia Honda ***Cuba ***
23900,Bahia Sama ***Cuba ***
23900,Banes ***Cuba ***
23900,Baracoa ***Cuba ***
23941,Boqueron ***Cuba ***
23900,Cabanas ***Cuba ***
23900,Cabo Cruz; Cape Cruz ***Cuba ***
23900,Caibarien ***Cuba ***
23941,Caimanera ***Cuba ***
23900,Cardenas ***Cuba ***
23900,Casilda ***Cuba ***
23900,Cayo Santa Maria ***Cuba ***
23900,Ceiba Hueca ***Cuba ***
23900,Chaparra ***Cuba ***
23900,Cienfuegos ***Cuba ***
23931,Daiquiri Bay ***Cuba ***
23941,Deseo ***Cuba ***
23900,Ensenada Santa Maria ***Cuba ***
23900,Ensenda de Mora ***Cuba ***
23900,Gibara ***Cuba ***
23941,Guantanamo Bay ***Cuba ***
23979,Guayabal ***Cuba ***
23944,Havana; La Habana ***Cuba ***
23937,Isabela del Sagua ***Cuba ***
23900,Isla de Pinos; Isle of Pines ***Cuba ***
23900,Jucaro ***Cuba ***
23961,Lengua de Pajaro ***Cuba ***
23900,Manati ***Cuba ***
23979,Manopla ***Cuba ***
23900,Manzanillo ***Cuba ***
23900,Maravi ***Cuba ***
23900,Mariel ***Cuba ***
23900,Matahambre ***Cuba ***
23900,Matanzas ***Cuba ***
23900,Mayari ***Cuba ***
23900,Media Luna ***Cuba ***
23900,Minas de Matahambre ***Cuba ***
23900,Moa ***Cuba ***
23961,Nicaro ***Cuba ***
23900,Niguero ***Cuba ***
23900,Nuevitas ***Cuba ***
23900,Palo Alto ***Cuba ***
23900,Pilon Harbor ***Cuba ***
23900,Pto. Cayo Grande de Moa ***Cuba ***
23937,Puerto General Peraza ***Cuba ***
23900,Puerto Padre ***Cuba ***
23900,Puerto Tarafa; Port Tarafa ***Cuba ***
23900,Puerto Vita ***Cuba ***
23900,Punta Gorda ***Cuba ***
23944,Regla ***Cuba ***
23979,Sagua de Tanamo; Tanamo ***Cuba ***
23937,Sagua la Grande ***Cuba ***
23900,San Ramon ***Cuba ***
23983,Santa Cruz del Sur ***Cuba ***
23900,Santa Lucia ***Cuba ***
23900,Santiago de Cuba ***Cuba ***
23900,Tunas de Zaza ***Cuba ***
23900,Yumuri ***Cuba ***
,All Other Cyprus Ports ***Cyprus ***
49199,Famagusta ***Cyprus ***
49199,Larnaca ***Cyprus ***
49133,Limassol ***Cyprus ***
49135,Vassiliko ***Cyprus ***
49134,Aabenraa ***Denmark ***
40901,Aalborg ***Denmark ***
40903,Aarhus ***Denmark ***
40906,All Other Denmark Ports ***Denmark ***
40900,Asnaes; Asnaesvaerkets Havn ***Denmark ***
40940,Assens ***Denmark ***
40900,Bandholm ***Denmark ***
40900,Bogense ***Denmark ***
40900,Bornholm ***Denmark ***
40900,Copenhagen; Kobenhavn ***Denmark ***
40948,Elsinore ***Denmark ***
40900,Ensted; Enstead; Ensteadvaerket; Enstedvaerkets Havn ***Denmark ***
40908,Esbjerg ***Denmark ***
40919,Fredericia ***Denmark ***
40921,Frederikshavn ***Denmark ***
40909,Glostrup ***Denmark ***
40900,Grenaa ***Denmark ***
40900,Gulfhavn ***Denmark ***
40910,Haderslev ***Denmark ***
40911,Hansted ***Denmark ***
40900,Hanstholm ***Denmark ***
40900,Helsingor ***Denmark ***
40900,Hobro ***Denmark ***
40912,Holbaek ***Denmark ***
40913,Horsens ***Denmark ***
40914,Kalundborg ***Denmark ***
40940,Kastrup ***Denmark ***
40900,Koge; Kjoge ***Denmark ***
40915,Kolding ***Denmark ***
40916,Korsor ***Denmark ***
40917,Kyndby; Kyndbyvaerkets Havn ***Denmark ***
40918,Lindo ***Denmark ***
40900,Logstor ***Denmark ***
40900,Nakskov ***Denmark ***
40922,Norresundby ***Denmark ***
40956,Nyborg ***Denmark ***
40923,Nykobing ***Denmark ***
40924,Odense ***Denmark ***
40961,Randers ***Denmark ***
40925,Ronne ***Denmark ***
40926,Sjaelland; Sjaellands Odde ***Denmark ***
40900,Skagen ***Denmark ***
40900,Sonderborg ***Denmark ***
40900,Stege ***Denmark ***
40900,Stigsnaes; Stigsnaesvaerkets Havn ***Denmark ***
40971,Struer ***Denmark ***
40927,Stubbekobing ***Denmark ***
40900,Svendborg ***Denmark ***
40928,Thisted ***Denmark ***
40900,Tuborg; Tuborg Havn ***Denmark ***
40900,Tvoroyal ***Denmark ***
40985,Vejle; Veile ***Denmark ***
40929,Djibouti ***Djibouti ***
77701,Portsmouth ***Dominca Island ***
24852,Rouseau ***Dominca Island ***
24851,Woodbridge Bay ***Dominca Island ***
24853,All Other Dominican Republic Ports ***Dominican Republic ***
24700,Andres ***Dominican Republic ***
24700,Azua; Puerto Viejo de Azua ***Dominican Republic ***
24700,Barahona ***Dominican Republic ***
24713,Boca Chica ***Dominican Republic ***
24721,Cabo Rojo ***Dominican Republic ***
24727,Caucedo ***Dominican Republic ***
24722,Ciudad Trujillo ***Dominican Republic ***
24737,Jaina; Rio Jaina; Haina; Rio Haina ***Dominican Republic ***
24741,La Romana ***Dominican Republic ***
24743,Las Calderas; Bahia de Las Calderas; Caldera Bay ***Dominican Republic ***
24731,Luperon ***Dominican Republic ***
24774,Manzanillo; Manzanillo Bay ***Dominican Republic ***
24745,Monte Cristi ***Dominican Republic ***
24700,Palenque; Puerto Palenque ***Dominican Republic ***
24700,Pepillo Salcedo ***Dominican Republic ***
24745,Puerto Libertador ***Dominican Republic ***
24745,Puerto Plata ***Dominican Republic ***
24773,Punta Torrecilla; Torrecilla ***Dominican Republic ***
24738,Samana ***Dominican Republic ***
24720,San Pedro de Macoris ***Dominican Republic ***
24791,Santa Barbara de Samana ***Dominican Republic ***
24700,Santo Domingo ***Dominican Republic ***
24737,All Other Ecuador Ports ***Ecuador ***
33100,Bahia de Caraquez ***Ecuador ***
33101,Balao; Balao Terminal ***Ecuador ***
33109,Duran ***Ecuador ***
33131,Esmeraldas ***Ecuador ***
33121,Galapagos Islands ***Ecuador ***
33100,Guayaquil ***Ecuador ***
33131,La Libertad ***Ecuador ***
33136,Manchala ***Ecuador ***
33100,Manglaralto ***Ecuador ***
33100,Manta ***Ecuador ***
33151,Puerto Bolivar ***Ecuador ***
33159,Puerto Nuevo ***Ecuador ***
33132,Puna ***Ecuador ***
33100,Salinas ***Ecuador ***
33115,San Lorenzo ***Ecuador ***
33100,Santa Elena ***Ecuador ***
33100,Tepre ***Ecuador ***
33109,Abu Kir Bay; Abu Qir; Abukir ***Egypt ***
72905,Abu Zenima; Abu Zanimah ***Egypt ***
72999,Adabiya ***Egypt ***
72949,Ain Sukhna ***Egypt ***
72932,Al Quasayr ***Egypt ***
72999,Alexandria ***Egypt ***
72901,All Other Egypt Mediterranean Region Ports ***Egypt ***
72900,All Other Egypt Red Sea Region Ports ***Egypt ***
72999,Bur Said; Port Said ***Egypt ***
72913,Damietta; Mina Dumyat ***Egypt ***
72912,East Zeit Terminal ***Egypt ***
72947,El Alamein ***Egypt ***
72906,El Dekheila ***Egypt ***
72901,El Quseir; El Qoseir; Kossier ***Egypt ***
72999,Fanara ***Egypt ***
72999,Geisum Terminal ***Egypt ***
72999,Ismailia; El Ismailiya; ***Egypt ***
72925,Mersa el Hamra; El Hamra Oil Terminal ***Egypt ***
72906,Ras Budran ***Egypt ***
72999,Ras Gharib ***Egypt ***
72939,Ras Shukheir ***Egypt ***
72940,Ras Sudr ***Egypt ***
72945,Safaga ***Egypt ***
72948,Sidi Kerir ***Egypt ***
72914,Suez ***Egypt ***
72949,Wadi Feiran ***Egypt ***
72999,Zeit Bay Terminal ***Egypt ***
72947,Acajutla ***El Salvador ***
21101,All Other El Salvador Ports ***El Salvador ***
21199,Cutuco ***El Salvador ***
21137,La Libertad ***El Salvador ***
21199,La Union ***El Salvador ***
21137,Puerto El Triunfo ***El Salvador ***
21199,All Other Equatorial Guinea Ports ***Equatorial Guinea ***
73800,Bata ***Equatorial Guinea ***
73800,Cogo ***Equatorial Guinea ***
73800,Malabo; Rey Malabo ***Equatorial Guinea ***
73801,Rio Benito ***Equatorial Guinea ***
73800,Santa Isabel ***Equatorial Guinea ***
73801,Zafira ***Equatorial Guinea ***
73802,All Other Eritrea Ports ***Eritrea ***
77419,Aseb; Assab ***Eritrea ***
77405,Massawa; Mitsiwa; Massaua ***Eritrea ***
77409,All Other Estonia Ports ***Estonia ***
44700,Muuga ***Estonia ***
44702,Tallinn ***Estonia ***
44701,All Falkland Islands Ports ***Falkland Islands ***
37200,Port Stanley ***Falkland Islands ***
37200,South Georgia ***Falkland Islands ***
37200,South Orkneys ***Falkland Islands ***
37200,South Sandwich Islands ***Falkland Islands ***
37200,South Shetlands ***Falkland Islands ***
37200,All Faroe Islands Ports ***Faroe ***
40985,Fuglejord ***Faroe ***
40985,Funglafjordur ***Faroe ***
40985,Klaksvik ***Faroe ***
40985,Thorshavn ***Faroe ***
40985,Torshavn ***Faroe ***
40985,Tvoroyri ***Faroe ***
40985,Vaag ***Faroe ***
40985,Vagur ***Faroe ***
40985,Vestmanhavn ***Faroe ***
40985,Vestmann ***Faroe ***
40985,All Other Fiji Islands Ports ***Fiji Islands ***
68630,Labasa; Lambasa ***Fiji Islands ***
68630,Lautoka; Lautoka Harbor ***Fiji Islands ***
68630,Levuka ***Fiji Islands ***
68630,Nakama ***Fiji Islands ***
68630,Ovalau Island ***Fiji Islands ***
68630,Savu; Suva; Suva Harbor ***Fiji Islands ***
68628,Vatia Point ***Fiji Islands ***
68630,Vunda Point ***Fiji Islands ***
68630,Abo ***Finland ***
40587,All Other Finland Ports ***Finland ***
40500,Bjorneborg ***Finland ***
40562,Fredrikshamn ***Finland ***
40520,Gamlakarleby ***Finland ***
40500,Hamina ***Finland ***
40520,Hango; Hanko ***Finland ***
40523,Helsinki; Helsingfors ***Finland ***
40525,Himanko ***Finland ***
40500,Inga; Inkoo ***Finland ***
40527,Jakobstad ***Finland ***
40500,Kasko ***Finland ***
40500,Kemi ***Finland ***
40543,Kokkola ***Finland ***
40500,Kotka ***Finland ***
40549,Koverhar ***Finland ***
40532,Lappajarvil ***Finland ***
40504,Lappohja ***Finland ***
40504,Loviisa; Lovisa ***Finland ***
40533,Mantyluoto ***Finland ***
40551,Mariehamn ***Finland ***
40500,Naantali ***Finland ***
40552,Nikolaistad ***Finland ***
40500,Nystad ***Finland ***
40537,Ouleborg ***Finland ***
40531,Oulu; Uleaborg ***Finland ***
40531,Pateniemi ***Finland ***
40500,Pietarsaari ***Finland ***
40500,Pori ***Finland ***
40562,Porvoo ***Finland ***
40534,Raahe ***Finland ***
40535,Rauma ***Finland ***
40571,Saimaa Canal ***Finland ***
40536,Skoldvik ***Finland ***
40534,Tolkis ***Finland ***
40500,Tolkkinen ***Finland ***
40500,Toppila ***Finland ***
40531,Tornea; Tornio ***Finland ***
40500,Turku ***Finland ***
40587,Uusikaupunki ***Finland ***
40537,Vaasa ***Finland ***
40538,Valko; Valkom ***Finland ***
40500,Vasa ***Finland ***
40500,Walkom ***Finland ***
40500,Yxpila; Ykspihlaja ***Finland ***
40591,Ajaccio ***France ***
42796,All Corsica Ports ***France ***
42796,All Other France Atlantic Region Ports ***France ***
42700,All Other France Mediterranean Region Ports ***France ***
42799,Ambes; Bec d'Ambes; Bec Dambes ***France ***
42703,Arcachon ***France ***
42700,Balaruc; Balaruc les Bains ***France ***
42799,Bassens ***France ***
42701,Bastia ***France ***
42796,Bayonne ***France ***
42702,Berre; Etang de Berre ***France ***
42773,Blaye ***France ***
42705,Bordeaux ***France ***
42707,Boucau; Le Boucau ***France ***
42735,Boulogne ***France ***
42708,Brest ***France ***
42709,Caen ***France ***
42711,Calais ***France ***
42713,Cannes ***France ***
42775,Caronte ***France ***
42784,Cherbourg ***France ***
42715,Corsica ***France ***
42796,Deauville ***France ***
42700,Dieppe ***France ***
42736,Donges ***France ***
42723,Duclair ***France ***
42700,Dunkerque; Dunkirk ***France ***
42727,Fecamp ***France ***
42700,Fos; Fos Sur Mer ***France ***
42776,Honfleur ***France ***
42700,La Mailleraye; Mailleraye ***France ***
42700,La Nouvelle; Port La Nouvelle ***France ***
42799,La Pallice ***France ***
42733,La Seyne; La Seyne sur Mer ***France ***
42799,Lavera; L'Avera ***France ***
42780,Le Havre ***France ***
42737,Le Petit Quevilly ***France ***
42700,Le Trait (River Seine) ***France ***
42700,Le Treport ***France ***
42700,Le Verdon; Verdon ***France ***
42742,Lorient ***France ***
42743,Marseille ***France ***
42782,Montoir ***France ***
42745,Morlaix ***France ***
42700,Nantes ***France ***
42749,Nice ***France ***
42786,Pauillac ***France ***
42751,Petit Couronne ***France ***
42700,Petit Quevilly ***France ***
42700,Port de Bouc ***France ***
42784,Port Jerome ***France ***
42755,Port Saint Louis; St. Louis du Rhone ***France ***
42785,Port Vendres ***France ***
42799,Porto Vecchio ***France ***
42796,Radicatel ***France ***
42754,Rochefort ***France ***
42757,Rouen ***France ***
42759,Rouen Quevilly ***France ***
42700,Saint Malo; St. Malo ***France ***
42700,Saint Nazaire; St. Nazaire ***France ***
42762,Saint Raphael; St. Raphael ***France ***
42799,Sete ***France ***
42789,Tonnay Charente ***France ***
42700,Toulon ***France ***
42790,Villefranche ***France ***
42799,Villequier ***France ***
42700,All French Guiana Ports ***French Guiana ***
,Cayenne ***French Guiana ***
31700,Degrad des Cannes ***French Guiana ***
31700,Saint Laurent; St. Laurent ***French Guiana ***
31700,All Other Society Islands Ports ***French Polynesia ***
31700,Bora Bora; Boro Boro ***French Polynesia ***
,Clipperton Island ***French Polynesia ***
64178,Hao ***French Polynesia ***
64178,Makatea ***French Polynesia ***
64195,Marquesas Islands ***French Polynesia ***
64178,"Papeete, Tahiti ***French Polynesia ***"
64181,Raiatea Island ***French Polynesia ***
64191,Tahaa ***French Polynesia ***
64151,h Southern & Antarctic Lands ***French Polynesia ***
64178,All French So & Antarctic Land ***French Polynesia ***
64178,All Other Gabon Ports ***Gabon ***
Frenc,Cap Lopez; Cape Lopez ***Gabon ***
79060,Gamba ***Gabon ***
75500,Libreville ***Gabon ***
75505,Lucina Terminal ***Gabon ***
75503,Oguendjo Terminal ***Gabon ***
75501,Owendo ***Gabon ***
75515,Port Gentil ***Gabon ***
75517,Tchatamba ***Gabon ***
75521,All Other Gambia Ports ***Gambia ***
75525,Banjul ***Gambia ***
75503,Bathurst ***Gambia ***
75099,All Other Georgia Ports ***Georgia ***
75041,Batumi ***Georgia ***
75041,Batumiyskava Bukhta ***Georgia ***
46357,Poti ***Georgia ***
46321,Sukhumi ***Georgia ***
46321,All Other Germany Atlantic Region Ports ***Germany ***
46337,All Other Germany Baltic Region Ports ***Germany ***
46350,Altona ***Germany ***
42899,Blexen ***Germany ***
42800,Blumenthal ***Germany ***
42899,Brake ***Germany ***
42899,Bremen ***Germany ***
42899,Bremerhaven ***Germany ***
42867,Brunsbuttel ***Germany ***
42869,Butzfleth ***Germany ***
42870,Cuxhaven ***Germany ***
42871,Einswarden ***Germany ***
42880,Elsfleth ***Germany ***
42873,Emden ***Germany ***
42874,Flensburg ***Germany ***
42868,Hamburg ***Germany ***
42875,Harburg ***Germany ***
42800,Herrenwyck ***Germany ***
42879,Holtenau ***Germany ***
42881,Kiel ***Germany ***
42800,Mainz ***Germany ***
42825,Military-Aschaffenburg ***Germany ***
42825,Military-Germersheim ***Germany ***
42899,Military-Mannheim ***Germany ***
92017,Nordenham ***Germany ***
92004,Ostermoor ***Germany ***
92003,Rendsburg ***Germany ***
42883,Rostock ***Germany ***
42899,Stade ***Germany ***
42899,Stadersand ***Germany ***
42811,Stralsund ***Germany ***
42879,Vegesack; Vegesach ***Germany ***
42879,Wilhelmshaven ***Germany ***
42800,Wismar ***Germany ***
42899,Accra ***Ghana ***
42891,All Other Ghana Ports ***Ghana ***
42835,Axim ***Ghana ***
74901,Cape Coast ***Ghana ***
74900,Elmina ***Ghana ***
74900,Saltpond ***Ghana ***
74900,Takoradi ***Ghana ***
74900,Tema ***Ghana ***
74900,Gibraltar ***Gibraltar ***
74985,Aigion; Aiyion ***Greece ***
74990,Alexandroupolis ***Greece ***
47201,Aliveri; Aliver ***Greece ***
48400,All Other Greece Ports ***Greece ***
48400,Argostolion ***Greece ***
48449,Aspropyrgos; Aspropirgos ***Greece ***
48400,Ayia Marina ***Greece ***
48400,Ayia Trias ***Greece ***
48453,Ayios Nikolaos ***Greece ***
48402,Canea ***Greece ***
48454,Catacolon ***Greece ***
48405,Chalkis ***Greece ***
48400,Chios ***Greece ***
48400,Corfu ***Greece ***
48400,Corinth; Korinthos ***Greece ***
48455,Dedeh Agatch ***Greece ***
48456,Elefsis; Elevsis; Eleusis ***Greece ***
48410,Heraklion; Iraklion ***Greece ***
48400,Iali ***Greece ***
48445,Itea ***Greece ***
48411,Kalamaki ***Greece ***
48475,Kalamata; Calamata; Kalamai ***Greece ***
48457,Kali Limenes; Kaloi limniones ***Greece ***
48425,Kalloni ***Greece ***
48421,Karavos ***Greece ***
48412,Katakolon ***Greece ***
48400,Kavala; Cavala ***Greece ***
48449,Kerkyra ***Greece ***
48458,Khalkis ***Greece ***
48427,Khania ***Greece ***
48456,Kolpos Kallonis ***Greece ***
48400,Kyllini ***Greece ***
48400,Kymassi ***Greece ***
48400,Lagos ***Greece ***
48400,Limin Sirou ***Greece ***
48459,Limon Zakinthou ***Greece ***
48400,Marathon ***Greece ***
48400,Megara ***Greece ***
48400,Mykonos; Mikonos ***Greece ***
48400,Milaki; Mylaki ***Greece ***
48454,Milos Island ***Greece ***
48460,Mytilini; Mitylene; Mitilini ***Greece ***
48449,Nauplia ***Greece ***
48468,Navplion ***Greece ***
48462,Naxos ***Greece ***
48400,Nea Palatia ***Greece ***
48400,Neo Kastro ***Greece ***
48400,Neokastron ***Greece ***
48400,Nikola. Crete ***Greece ***
48400,"Ormos Ayiou Nikolaou, Crete ***Greece ***"
48400,Ormos Limnis ***Greece ***
48405,Ormos Navarinou ***Greece ***
48405,Paros ***Greece ***
48400,Patras; Patrai ***Greece ***
48400,Piraeus; Piraieus; Piraievs ***Greece ***
48400,Plomarion ***Greece ***
48451,Port Kaloni ***Greece ***
48452,Preveza ***Greece ***
48400,Psachna ***Greece ***
48400,Pylos; Pilos ***Greece ***
48400,Rhodes; Rodhos ***Greece ***
48461,Saint George's Bay; St. George's Bay ***Greece ***
48463,Salamis ***Greece ***
48400,Salonika ***Greece ***
48400,Samos ***Greece ***
48400,Serifos; Seriphos; Seriphos Island ***Greece ***
48471,Skaramanga; Skaramanga Bay ***Greece ***
48464,Souda Bay; Soudha ***Greece ***
48465,Stratoni ***Greece ***
48476,Syra ***Greece ***
48406,Syros ***Greece ***
48400,Thessaloniki ***Greece ***
48400,Volos ***Greece ***
48466,Vostitza ***Greece ***
48471,Vostizza ***Greece ***
48473,Yali; Yali Island ***Greece ***
48400,Yerakini ***Greece ***
48400,Zakinthos ***Greece ***
48475,Zante ***Greece ***
48400,All Other Greenland ***Greenland ***
48467,Faeringehavn ***Greenland ***
48467,Frederikshaab ***Greenland ***
10100,Godhavn ***Greenland ***
10100,Godthaab; Godthab ***Greenland ***
10100,Holsteinsborg ***Greenland ***
10100,Ivigtut ***Greenland ***
10125,Jakobshavn ***Greenland ***
10100,Julianchaab; Julianehaab ***Greenland ***
10100,Marmorilik ***Greenland ***
10100,Mesters Vig; Mestersvig ***Greenland ***
10100,Narsarssuak; Narssarssuaq ***Greenland ***
10100,Thule ***Greenland ***
10100,Tovkusoak; Tovqussaq ***Greenland ***
10100,Grande Anse ***Grenada ***
10101,St. George; St. George's ***Grenada ***
10100,All Other Guadeloupe Ports ***Guadeloupe ***
24882,Basse Terre ***Guadeloupe ***
24881,Gustavia ***Guadeloupe ***
28300,"Marigot, St. Martin ***Guadeloupe ***"
28315,Pointe a Pitre ***Guadeloupe ***
28319,Port Gustave ***Guadeloupe ***
28320,St. Barth's; St. Barthelemy; Saint Bartholomew; St. Bartholomew ***Guadeloupe ***
28313,Saint Martin; St. Martin ***Guadeloupe ***
28319,St. Anne ***Guadeloupe ***
28319,Guam Island ***Guam ***
28300,All Other Guatemala Caribbean Region Ports ***Guatemala ***
28300,All Other Guatemala West Coast Region Ports ***Guatemala ***
93501,Champerico ***Guatemala ***
20500,Istapa; Iztapa ***Guatemala ***
20599,Livingston ***Guatemala ***
20599,Puerto Barrios ***Guatemala ***
20599,Puerto Matias de Galves ***Guatemala ***
20500,Puerto Quetzal ***Guatemala ***
20513,Quatema ***Guatemala ***
20505,San Jose ***Guatemala ***
20506,Santo Tomas; Santo Tomas de Castilla ***Guatemala ***
20513,All Other Guinea Ports ***Guinea ***
20577,Conakry; Conakri; Konakri ***Guinea ***
